Data,Velocidade,Temperatura,Umidade,Pressão,Direção
1/15/2011,"6,61","27,39","51,98","966,28","117,45"
1/16/2011,"6,51","28,12","52,17","965,87","145,41"
1/17/2011,"7,99","28,34","52,28","967,30","130,61"
1/18/2011,"7,35","27,71","46,58","967,22","134,99"
1/19/2011,"5,49","27,39","47,06","965,63","142,68"
1/20/2011,"7,20","27,98","50,54","964,91","146,70"
1/21/2011,"5,62","24,10","83,35","965,44","111,26"
1/22/2011,"6,56","25,88","65,64","966,04","136,24"
1/23/2011,"5,71","24,36","81,26","967,36","162,59"
1/24/2011,"7,35","25,35","72,05","967,27","127,12"
1/25/2011,"7,10","25,93","64,05","967,40","123,35"
1/26/2011,"5,85","25,61","68,34","968,62","117,73"
1/27/2011,"7,99","26,69","65,49","967,92","120,85"
1/28/2011,"7,56","26,70","62,76","968,53","121,31"
1/29/2011,"7,25","27,24","55,82","969,89","126,44"
1/30/2011,"6,77","27,23","58,39","969,79","169,85"
1/31/2011,"7,46","27,16","60,36","968,98","122,39"
2/1/2011,"6,77","27,66","58,46","968,53","135,88"
2/2/2011,"7,23","27,73","56,74","968,90","122,37"
2/3/2011,"7,61","28,09","54,88","968,05","149,67"
2/4/2011,"8,23","28,26","52,36","967,24","135,78"
2/5/2011,"7,39","28,25","50,07","966,73","132,33"
2/6/2011,"8,25","28,29","51,07","967,55","120,64"
2/7/2011,"8,23","28,28","48,61","968,41","132,66"
2/8/2011,"8,69","28,75","49,77","968,64","127,56"
2/9/2011,"7,64","28,13","52,41","967,89","137,93"
2/10/2011,"7,38","28,48","50,94","966,74","125,33"
2/11/2011,"8,21","28,61","51,94","967,95","144,55"
2/12/2011,"7,72","27,98","54,19","968,80","136,96"
2/13/2011,"7,33","28,64","51,11","967,96","143,29"
2/14/2011,"7,02","28,11","62,40","967,89","107,63"
2/15/2011,"6,75","27,64","60,92","967,22","126,73"
2/16/2011,"7,20","27,64","58,05","968,10","140,23"
2/17/2011,"6,84","27,01","59,15","968,58","154,55"
2/18/2011,"8,37","27,62","54,15","967,59","144,19"
2/19/2011,"8,04","27,25","59,00","967,25","148,13"
2/20/2011,"9,00","26,36","64,68","968,33","114,88"
2/21/2011,"6,64","27,10","62,21","969,40","127,50"
2/22/2011,"6,52","26,63","71,30","969,22","112,80"
2/23/2011,"6,52","27,19","66,66","966,39","120,28"
2/24/2011,"5,37","26,64","70,75","965,80","169,40"
2/25/2011,"4,84","22,54","90,99","967,73","264,13"
2/26/2011,"5,62","25,28","72,86","967,33","181,13"
2/27/2011,"5,44","25,29","79,64","966,79","194,85"
2/28/2011,"5,29","23,02","86,30","967,09","168,88"
3/1/2011,"4,35","24,90","76,60","966,43","221,77"
3/2/2011,"4,42","25,20","80,94","966,77","208,62"
3/3/2011,"5,08","25,22","82,70","966,78","176,57"
3/4/2011,"5,54","26,82","73,48","966,55","148,29"
3/5/2011,"6,54","25,23","78,99","967,10","157,79"
3/6/2011,"4,10","25,17","77,47","967,01","159,28"
3/7/2011,"5,07","25,15","78,46","967,01","150,38"
3/8/2011,"4,28","25,83","75,78","967,57","144,07"
3/9/2011,"5,41","26,27","76,47","967,17","172,65"
3/10/2011,"4,38","26,38","74,36","966,15","160,99"
3/11/2011,"5,47","25,99","77,06","966,80","162,33"
3/12/2011,"4,80","25,91","78,34","966,85","157,38"
3/13/2011,"6,77","25,82","76,73","966,41","294,03"
3/14/2011,"5,89","24,65","82,27","967,50","284,93"
3/15/2011,"5,01","25,57","78,11","968,50","169,96"
3/16/2011,"4,26","26,42","69,26","968,84","183,48"
3/17/2011,"3,58","26,86","66,28","967,85","212,46"
3/18/2011,"3,67","26,73","63,32","967,88","183,94"
3/19/2011,"5,13","27,39","62,55","967,43","152,05"
3/20/2011,"6,21","27,21","66,14","966,95","148,88"
3/21/2011,"6,64","27,63","64,08","966,30","139,81"
3/22/2011,"6,53","27,61","63,40","966,47","138,37"
3/23/2011,"6,67","26,89","64,53","967,84","138,33"
3/24/2011,"5,83","26,89","69,55","969,09","163,03"
3/25/2011,"6,39","27,25","64,83","968,46","130,66"
3/26/2011,"6,57","27,16","67,33","966,91","142,48"
3/27/2011,"5,62","26,46","73,44","967,72","148,00"
3/28/2011,"4,41","25,39","80,89","969,55","171,20"
3/29/2011,"4,68","26,40","72,50","969,65","146,61"
3/30/2011,"6,28","26,90","65,65","968,98","151,80"
3/31/2011,"5,70","27,26","65,36","968,13","146,59"
4/1/2011,"5,04","27,48","65,46","968,08","144,74"
4/2/2011,"4,97","27,68","62,39","967,82","172,87"
4/3/2011,"4,91","27,62","64,79","967,11","211,30"
4/4/2011,"5,03","27,50","66,03","967,29","191,82"
4/5/2011,"5,62","27,78","64,43","967,87","153,26"
4/6/2011,"4,84","27,73","62,50","967,80","173,64"
4/7/2011,"6,95","27,96","54,58","967,66","146,76"
4/8/2011,"8,06","26,25","64,77","968,68","140,98"
4/9/2011,"6,33","25,54","77,40","969,94","131,72"
4/10/2011,"5,54","24,44","87,35","970,14","181,63"
4/11/2011,"7,29","26,20","68,77","969,23","142,70"
4/12/2011,"5,12","25,19","76,03","967,94","158,69"
4/13/2011,"6,54","26,02","68,24","968,10","146,96"
4/14/2011,"7,50","26,77","63,53","967,92","140,17"
4/15/2011,"6,77","26,07","66,87","968,23","150,62"
4/16/2011,"5,98","26,33","68,98","967,75","148,57"
4/17/2011,"6,90","25,47","76,60","967,91","136,63"
4/18/2011,"6,93","25,40","75,83","969,31","141,73"
4/19/2011,"6,40","25,49","72,84","969,71","137,30"
4/20/2011,"5,61","26,00","68,53","969,03","150,59"
4/21/2011,"6,02","26,23","66,30","968,49","152,11"
4/22/2011,"7,43","26,05","65,48","968,33","141,46"
4/23/2011,"7,27","25,15","76,08","968,61","147,18"
4/24/2011,"7,36","24,53","78,97","968,92","142,25"
4/25/2011,"5,70","25,24","72,58","969,12","131,52"
4/26/2011,"6,13","25,17","65,83","969,34","143,69"
4/27/2011,"6,87","25,44","64,91","969,51","147,81"
4/28/2011,"6,08","24,99","67,35","969,45","168,87"
4/29/2011,"5,81","25,48","71,79","968,95","167,74"
4/30/2011,"5,16","25,03","73,58","968,52","153,21"
5/1/2011,"4,68","25,97","68,35","968,09","154,74"
5/2/2011,"6,23","26,16","69,90","968,42","128,36"
5/3/2011,"6,61","25,43","80,92","969,16","142,26"
5/4/2011,"6,75","25,27","79,53","969,69","145,57"
5/5/2011,"6,84","24,79","82,22","969,97","137,79"
5/6/2011,"5,91","24,99","77,10","969,87","145,78"
5/7/2011,"5,85","24,82","71,24","970,52","128,69"
5/8/2011,"7,20","24,96","66,71","969,91","135,02"
5/9/2011,"6,43","24,66","68,84","968,96","132,94"
5/10/2011,"6,60","24,95","69,99","968,34","132,81"
5/11/2011,"7,05","25,03","69,12","969,64","128,81"
5/12/2011,"6,96","25,15","64,68","968,48","144,39"
5/13/2011,"5,56","23,99","69,15","967,91","142,04"
5/14/2011,"6,09","25,12","62,86","968,53","142,44"
5/15/2011,"6,58","23,98","67,62","968,72","150,09"
5/16/2011,"4,69","25,30","65,91","967,60","152,47"
5/17/2011,"4,79","26,79","66,97","967,71","127,40"
5/18/2011,"6,69","23,86","85,78","969,17","117,66"
5/19/2011,"5,44","24,99","74,69","970,10","139,04"
5/20/2011,"5,00","23,96","74,70","971,82","139,30"
5/21/2011,"10,43","23,91","70,66","972,51","138,97"
5/22/2011,"10,08","22,86","70,91","972,19","156,68"
5/23/2011,"9,53","23,80","76,19","971,10","161,55"
5/24/2011,"6,71","23,88","83,64","970,95","173,15"
5/25/2011,"4,82","23,58","76,69","972,28","138,81"
5/26/2011,"7,45","24,03","68,91","972,63","132,63"
5/27/2011,"8,34","24,83","65,98","971,06","119,59"
5/28/2011,"8,53","24,35","67,49","970,36","135,71"
5/29/2011,"7,74","25,13","63,88","970,71","143,25"
5/30/2011,"7,28","25,52","61,10","971,27","144,41"
5/31/2011,"7,58","24,99","61,46","971,09","138,43"
6/1/2011,"8,50","24,67","68,77","970,07","146,99"
6/2/2011,"7,95","23,68","76,92","970,31","139,00"
6/3/2011,"8,75","24,05","70,45","970,50","131,87"
6/4/2011,"7,69","23,57","61,10","971,42","164,12"
6/5/2011,"9,17","24,49","60,00","969,87","143,48"
6/6/2011,"9,59","25,10","65,88","972,32","149,72"
6/7/2011,"7,98","23,23","71,37","973,90","135,14"
6/8/2011,"6,29","24,47","60,31","972,48","116,18"
6/9/2011,"8,40","24,38","59,12","971,67","125,44"
6/10/2011,"6,26","24,83","57,32","972,31","146,61"
6/11/2011,"7,11","24,70","59,35","971,40","140,47"
6/12/2011,"9,92","26,03","60,08","971,93","137,60"
6/13/2011,"8,36","24,76","65,62","972,93","134,89"
6/14/2011,"8,69","24,26","64,15","972,23","147,57"
6/15/2011,"7,63","22,79","72,30","972,18","160,37"
6/16/2011,"9,23","21,66","78,17","972,42","162,11"
6/17/2011,"8,32","22,18","73,42","972,24","146,42"
6/18/2011,"10,19","24,39","68,00","971,52","158,86"
6/19/2011,"6,92","24,79","68,18","970,54","138,43"
6/20/2011,"7,21","25,17","59,85","970,95","138,17"
6/21/2011,"7,01","24,46","57,66","971,80","137,94"
6/22/2011,"7,68","24,14","63,58","972,58","145,39"
6/23/2011,"8,62","23,71","68,17","971,99","142,30"
6/24/2011,"8,05","24,48","59,28","970,89","150,05"
6/25/2011,"6,72","24,11","56,56","971,15","152,65"
6/26/2011,"6,38","24,46","56,38","971,11","149,16"
6/27/2011,"8,47","24,81","56,41","970,41","120,24"
6/28/2011,"8,52","24,97","55,49","970,55","139,06"
6/29/2011,"9,50","25,28","52,59","971,39","145,79"
6/30/2011,"9,19","25,51","57,44","970,83","133,91"
7/1/2011,"8,08","24,53","59,85","971,21","133,05"
7/2/2011,"8,31","24,28","61,14","971,48","136,96"
7/3/2011,"8,71","25,12","55,02","970,90","136,67"
7/4/2011,"7,29","24,31","60,40","970,80","121,42"
7/5/2011,"8,59","24,55","56,43","971,45","127,04"
7/6/2011,"9,08","24,85","56,36","972,02","139,07"
7/7/2011,"6,94","26,31","54,10","970,41","126,99"
7/8/2011,"8,29","26,27","63,45","970,19","128,98"
7/9/2011,"8,07","25,90","56,07","972,46","122,07"
7/10/2011,"8,77","24,54","64,75","973,89","142,54"
7/11/2011,"9,72","23,35","62,43","973,69","142,03"
7/12/2011,"8,54","24,16","61,07","972,49","153,27"
7/13/2011,"9,28","23,15","69,62","972,40","142,01"
7/14/2011,"9,31","23,27","63,06","971,04","137,92"
7/15/2011,"8,55","24,51","56,32","971,59","131,19"
7/16/2011,"10,33","24,68","55,72","972,59","157,15"
7/17/2011,"8,68","24,13","52,49","972,97","156,25"
7/18/2011,"8,23","22,68","51,64","972,02","155,21"
7/19/2011,"9,46","24,21","61,23","972,25","138,64"
7/20/2011,"7,44","24,38","53,92","972,92","134,48"
7/21/2011,"9,65","24,15","53,19","973,26","143,35"
7/22/2011,"9,58","24,08","58,05","973,61","139,01"
7/23/2011,"9,41","24,66","57,50","973,86","134,93"
7/24/2011,"8,80","24,88","50,70","974,76","135,96"
7/25/2011,"7,79","24,03","62,34","973,88","135,85"
7/26/2011,"8,40","22,86","59,39","973,42","134,95"
7/27/2011,"8,35","21,87","65,17","972,00","124,16"
7/28/2011,"7,37","22,18","67,82","970,93","141,74"
7/29/2011,"8,34","23,07","65,72","970,14","135,73"
7/30/2011,"10,85","24,70","56,60","969,92","136,18"
7/31/2011,"10,76","24,00","78,65","970,46","125,58"
8/1/2011,"8,15","24,28","68,91","970,46","129,02"
8/2/2011,"7,43","25,04","55,15","969,45","103,04"
8/3/2011,"7,67","25,49","51,56","970,20","129,92"
8/4/2011,"9,20","26,14","47,63","971,17","125,37"
8/5/2011,"11,40","25,51","50,61","972,78","132,62"
8/6/2011,"10,56","24,86","59,86","974,60","130,71"
8/7/2011,"10,95","24,46","60,49","974,18","137,00"
8/8/2011,"8,97","24,71","56,27","973,48","143,17"
8/9/2011,"8,37","24,46","58,51","972,77","149,96"
8/10/2011,"9,25","25,42","57,64","971,30","139,56"
8/11/2011,"10,35","25,73","48,07","970,55","138,07"
8/12/2011,"10,85","25,23","49,79","972,29","142,53"
8/13/2011,"9,73","25,34","50,12","971,74","135,75"
8/14/2011,"8,35","25,54","55,51","971,24","139,86"
8/15/2011,"8,02","25,27","51,81","971,22","132,24"
8/16/2011,"9,23","24,91","50,53","972,78","130,40"
8/17/2011,"9,70","24,46","59,67","972,49","137,92"
8/18/2011,"9,74","24,87","54,66","970,75","118,25"
8/19/2011,"10,45","25,22","44,79","969,88","134,00"
8/20/2011,"10,16","25,05","54,41","970,49","142,32"
8/21/2011,"11,11","25,87","50,56","971,03","134,77"
8/22/2011,"10,63","25,57","54,10","972,44","139,78"
8/23/2011,"9,88","24,58","65,61","972,79","153,72"
8/24/2011,"8,17","25,62","57,89","973,38","131,72"
8/25/2011,"9,62","26,01","51,68","973,73","130,10"
8/26/2011,"10,64","24,45","67,98","974,41","146,31"
8/27/2011,"7,52","24,98","58,13","973,43","131,19"
8/28/2011,"9,89","25,32","54,77","973,57","138,12"
8/29/2011,"12,60","25,31","49,39","972,83","130,89"
8/30/2011,"11,00","26,31","51,79","972,49","127,13"
8/31/2011,"9,84","26,38","49,11","972,86","143,49"
9/1/2011,"10,67","26,49","48,37","972,62","145,90"
9/2/2011,"10,47","25,86","47,71","973,13","138,17"
9/3/2011,"10,06","25,75","51,88","973,25","133,16"
9/4/2011,"9,93","24,71","55,43","974,24","142,44"
9/5/2011,"10,94","23,57","54,14","973,77","141,11"
9/6/2011,"9,20","24,14","50,10","972,80","134,95"
9/7/2011,"11,45","25,31","48,87","972,26","128,69"
9/8/2011,"12,48","25,80","51,20","971,68","128,74"
9/9/2011,"10,50","25,80","50,03","970,62","130,95"
9/10/2011,"11,30","25,81","48,33","971,42","116,83"
9/11/2011,"11,35","26,08","53,26","973,41","138,87"
9/12/2011,"10,68","26,59","47,55","972,38","135,91"
9/13/2011,"8,70","26,15","44,34","972,83","149,12"
9/14/2011,"9,31","25,88","47,27","972,50","134,10"
9/15/2011,"9,58","25,57","55,12","973,60","144,88"
9/16/2011,"7,82","25,48","52,08","973,50","142,43"
9/17/2011,"7,44","25,82","51,24","972,74","135,67"
9/18/2011,"8,11","25,01","52,63","973,54","153,21"
9/19/2011,"7,59","24,77","46,97","973,30","138,63"
9/20/2011,"8,12","24,38","48,70","972,85","135,51"
9/21/2011,"7,29","24,33","49,87","972,34","124,92"
9/22/2011,"11,07","26,28","49,36","971,66","123,00"
9/23/2011,"9,49","26,69","49,82","971,85","126,23"
9/24/2011,"8,10","27,17","50,39","971,06","123,19"
9/25/2011,"8,50","27,17","49,56","970,66","110,72"
9/26/2011,"9,17","27,06","44,94","973,12","135,33"
9/27/2011,"8,25","26,81","46,42","972,67","116,84"
9/28/2011,"9,39","26,81","51,07","971,93","131,05"
9/29/2011,"10,92","26,57","54,22","971,65","131,16"
9/30/2011,"8,18","26,52","51,27","970,96","124,32"
10/1/2011,"9,87","26,66","49,62","969,86","122,13"
10/2/2011,"11,52","26,95","51,46","968,92","119,84"
10/3/2011,"10,76","27,66","47,23","967,66","109,82"
10/4/2011,"10,47","28,35","48,41","969,45","129,13"
10/5/2011,"9,87","27,55","49,26","970,75","123,78"
10/6/2011,"8,35","27,42","48,90","970,75","122,73"
10/7/2011,"5,94","27,72","44,58","970,22","130,40"
10/8/2011,"6,17","27,27","45,36","969,85","133,55"
10/9/2011,"7,86","27,23","44,39","968,73","124,36"
10/10/2011,"9,13","27,66","49,03","967,36","125,36"
10/11/2011,"7,46","28,06","50,58","967,46","109,72"
10/12/2011,"6,85","28,36","50,33","967,24","120,07"
10/13/2011,"6,27","27,39","54,71","967,56","127,67"
10/14/2011,"8,43","27,79","49,16","966,59","142,04"
10/15/2011,"5,49","28,14","51,55","965,93","118,55"
10/16/2011,"5,52","28,74","52,23","965,38","137,63"
10/17/2011,"5,36","28,72","61,87","964,51","146,83"
10/18/2011,"6,82","28,22","58,20","964,64","256,22"
10/19/2011,"8,58","26,17","69,01","968,16","167,95"
10/20/2011,"7,67","25,27","61,40","969,26","161,90"
10/21/2011,"6,94","24,99","63,38","969,40","166,19"
10/22/2011,"7,49","26,53","57,95","969,68","152,88"
10/23/2011,"9,25","27,86","50,71","970,98","133,65"
10/24/2011,"10,05","27,73","52,87","969,88","131,01"
10/25/2011,"9,23","28,39","48,52","968,30","121,89"
10/26/2011,"7,52","28,99","45,98","967,74","111,24"
10/27/2011,"11,77","29,16","48,94","967,78","117,91"
10/28/2011,"11,85","28,79","49,02","967,69","129,14"
10/29/2011,"8,18","28,16","50,41","966,70","115,66"
10/30/2011,"8,04","28,74","49,04","966,24","135,84"
10/31/2011,"9,40","29,36","46,00","966,05","141,18"
11/1/2011,"9,22","29,55","49,51","966,68","145,61"
11/2/2011,"8,59","27,13","66,14","969,20","147,38"
11/3/2011,"6,90","26,20","63,82","970,92","158,57"
11/4/2011,"7,76","24,80","67,95","971,67","157,05"
11/5/2011,"7,93","24,68","59,83","970,96","134,92"
11/6/2011,"7,00","25,27","57,66","970,38","140,88"
11/7/2011,"7,06","26,73","56,36","968,35","128,17"
11/8/2011,"7,87","28,24","54,77","966,67","135,97"
11/9/2011,"8,28","25,46","70,08","968,06","159,40"
11/10/2011,"7,98","26,08","63,82","968,88","144,06"
11/11/2011,"7,42","27,00","60,37","968,73","140,00"
11/12/2011,"7,55","27,35","56,83","968,51","124,34"
11/13/2011,"6,71","27,97","50,70","967,83","114,32"
11/14/2011,"8,14","27,63","50,55","968,28","109,10"
11/15/2011,"7,89","28,48","49,90","967,49","116,44"
11/16/2011,"7,21","29,51","49,27","966,24","115,94"
11/17/2011,"7,07","30,44","46,10","965,58","121,36"
11/18/2011,"8,82","29,64","48,80","966,23","121,55"
11/19/2011,"10,14","29,06","46,65","967,70","113,06"
11/20/2011,"8,43","28,82","46,54","967,51","116,48"
11/21/2011,"8,86","29,14","45,03","968,15","128,53"
11/22/2011,"6,76","29,05","45,48","968,67","117,21"
11/23/2011,"6,00","29,67","46,04","968,21","115,47"
11/24/2011,"5,53","29,54","47,54","968,30","111,15"
11/25/2011,"4,46","29,31","44,31","967,57","113,89"
11/26/2011,"5,74","28,09","39,98","967,48","123,83"
11/27/2011,"6,71","28,23","44,34","966,88","119,28"
11/28/2011,"4,79","27,68","49,89","966,98","128,86"
11/29/2011,"5,06","28,55","48,56","966,61","116,24"
11/30/2011,"4,30","29,11","44,90","965,98","114,88"
12/1/2011,"4,51","29,77","46,24","967,39","115,26"
12/2/2011,"4,47","30,07","44,95","966,73","106,98"
12/3/2011,"5,15","29,96","46,50","966,24","95,48"
12/4/2011,"7,74","29,91","43,60","966,47","131,11"
12/5/2011,"6,98","28,70","45,66","967,14","129,51"
12/6/2011,"6,06","28,63","40,08","966,96","132,00"
12/7/2011,"6,07","28,20","47,55","966,71","126,80"
12/8/2011,"7,55","28,88","44,75","967,23","120,76"
12/9/2011,"7,56","29,58","42,44","966,55","135,41"
12/10/2011,"7,66","30,61","40,63","965,74","126,65"
12/11/2011,"6,71","29,67","43,41","964,70","210,04"
12/12/2011,"7,03","26,84","68,04","967,03","195,16"
12/13/2011,"5,05","23,24","91,26","967,93","190,16"
12/14/2011,"6,07","26,03","71,19","966,73","139,26"
12/15/2011,"5,41","27,34","56,61","966,91","122,22"
12/16/2011,"6,08","27,85","56,48","967,35","125,39"
12/17/2011,"5,80","28,52","51,36","967,85","115,97"
12/18/2011,"6,24","28,28","45,76","968,17","124,48"
12/19/2011,"7,25","28,44","44,82","968,31","121,04"
12/20/2011,"5,21","29,87","47,68","968,45","135,02"
12/21/2011,"6,63","29,37","47,87","967,43","133,93"
12/22/2011,"8,66","29,20","44,62","967,24","137,56"
12/23/2011,"9,68","28,69","45,13","968,00","122,11"
12/24/2011,"7,91","28,21","50,67","968,86","116,25"
12/25/2011,"6,73","28,05","49,98","969,27","114,25"
12/26/2011,"6,26","27,96","49,00","969,31","114,38"
12/27/2011,"7,63","29,13","41,89","970,13","127,97"
12/28/2011,"5,01","29,22","45,69","969,90","117,58"
12/29/2011,"6,21","30,15","43,07","968,43","128,67"
12/30/2011,"6,57","30,03","48,93","968,11","148,50"
12/31/2011,"7,89","28,96","56,77","967,66","114,91"
1/1/2012,"6,61","29,64","46,03","967,29","129,57"
1/2/2012,"6,51","29,19","42,70","966,76","169,91"
1/3/2012,"7,99","28,88","44,36","967,40","208,62"
1/4/2012,"7,35","29,55","49,19","967,86","151,24"
1/5/2012,"5,49","27,71","59,93","968,96","163,30"
1/6/2012,"7,20","28,96","46,13","968,65","127,09"
1/7/2012,"5,62","28,79","47,94","968,62","142,21"
1/8/2012,"6,56","29,65","45,38","968,71","134,68"
1/9/2012,"5,71","30,03","41,84","968,45","115,41"
1/10/2012,"7,35","29,68","43,37","968,27","110,88"
1/11/2012,"7,10","29,04","43,89","968,58","123,77"
1/12/2012,"5,85","28,73","48,08","969,59","121,06"
1/13/2012,"7,99","29,22","48,29","969,09","114,76"
1/14/2012,"7,56","29,38","45,93","969,18","112,59"
1/15/2012,"7,25","29,65","42,99","968,97","117,13"
1/16/2012,"6,77","29,06","43,31","969,19","120,48"
1/17/2012,"7,46","28,98","42,81","968,50","124,16"
1/18/2012,"6,77","29,52","40,96","967,71","133,71"
1/19/2012,"7,23","28,76","40,40","967,80","144,37"
1/20/2012,"7,61","28,31","43,91","968,51","137,83"
1/21/2012,"8,23","28,56","51,65","967,91","127,06"
1/22/2012,"7,39","27,45","56,28","967,47","123,65"
1/23/2012,"8,25","28,40","48,54","967,41","126,31"
1/24/2012,"8,23","28,92","46,24","967,33","115,28"
1/25/2012,"8,69","29,10","45,74","967,89","131,52"
1/26/2012,"7,64","29,27","46,27","967,42","124,95"
1/27/2012,"7,38","29,77","45,54","967,13","132,42"
1/28/2012,"8,21","29,83","40,74","967,65","129,76"
1/29/2012,"7,72","29,54","38,31","967,08","145,33"
1/30/2012,"7,33","29,30","44,20","966,74","130,29"
1/31/2012,"7,02","29,60","48,33","966,56","111,46"
2/1/2012,"6,75","28,91","51,99","967,78","119,02"
2/2/2012,"7,20","28,32","50,63","968,23","129,46"
2/3/2012,"6,84","28,48","46,56","968,36","124,75"
2/4/2012,"8,37","28,60","43,19","968,56","127,55"
2/5/2012,"8,04","29,56","40,16","968,70","130,48"
2/6/2012,"9,00","28,47","48,29","969,04","137,73"
2/7/2012,"6,64","27,98","51,31","968,58","127,08"
2/8/2012,"6,52","28,48","50,23","968,87","124,82"
2/9/2012,"6,52","28,42","48,70","968,74","126,08"
2/10/2012,"5,37","28,43","46,06","968,51","132,71"
2/11/2012,"4,84","28,04","44,67","968,53","117,22"
2/12/2012,"5,62","28,70","47,62","968,35","133,36"
2/13/2012,"5,44","28,52","52,01","968,47","110,93"
2/14/2012,"5,29","27,37","54,84","968,38","115,55"
2/15/2012,"4,35","28,63","51,54","968,70","118,96"
2/16/2012,"4,42","28,98","46,34","968,72","118,74"
2/17/2012,"5,08","28,36","45,46","969,19","120,94"
2/18/2012,"5,54","28,45","44,30","969,48","137,48"
2/19/2012,"6,54","28,20","51,07","968,48","118,87"
2/20/2012,"4,10","28,78","49,58","968,19","110,13"
2/21/2012,"5,07","28,55","45,75","968,78","122,22"
2/22/2012,"4,28","28,24","46,85","969,11","120,50"
2/23/2012,"5,41","29,70","48,70","968,50","112,97"
2/24/2012,"4,38","30,36","44,67","967,31","103,95"
2/25/2012,"5,47","29,61","44,80","966,44","128,29"
2/26/2012,"4,80","25,39","76,67","967,34","190,95"
2/27/2012,"6,77","27,40","63,14","967,43","163,55"
2/28/2012,"5,89","27,84","51,72","967,36","137,53"
2/29/2012,"5,01","27,45","53,39","968,35","123,40"
3/1/2012,"4,26","28,48","50,23","968,87","124,82"
3/2/2012,"3,58","28,42","48,70","968,74","126,08"
3/3/2012,"3,67","28,43","46,06","968,51","132,71"
3/4/2012,"5,13","28,04","44,67","968,53","117,22"
3/5/2012,"6,21","28,70","47,62","968,35","133,36"
3/6/2012,"6,64","28,52","52,01","968,47","110,93"
3/7/2012,"6,53","27,37","54,84","968,38","115,55"
3/8/2012,"6,67","28,63","51,54","968,70","118,96"
3/9/2012,"5,83","28,98","46,34","968,72","118,74"
3/10/2012,"6,39","28,36","45,46","969,19","120,94"
3/11/2012,"6,57","28,45","44,30","969,48","137,48"
3/12/2012,"5,62","28,20","51,07","968,48","118,87"
3/13/2012,"4,41","28,78","49,58","968,19","110,13"
3/14/2012,"4,68","28,55","45,75","968,78","122,22"
3/15/2012,"6,28","28,24","46,85","969,11","120,50"
3/16/2012,"5,70","29,70","48,70","968,50","112,97"
3/17/2012,"5,04","30,36","44,67","967,31","103,95"
3/18/2012,"4,97","29,61","44,80","966,44","128,29"
3/19/2012,"4,91","25,39","76,67","967,34","204,81"
3/20/2012,"5,03","27,40","63,14","967,43","163,55"
3/21/2012,"5,62","27,84","51,72","967,36","141,82"
3/22/2012,"4,84","27,80","51,54","966,87","121,63"
3/23/2012,"6,95","28,81","48,57","966,76","122,18"
3/24/2012,"8,06","28,48","47,15","968,03","145,73"
3/25/2012,"6,33","29,80","48,87","968,34","132,39"
3/26/2012,"5,54","29,23","47,97","968,35","131,99"
3/27/2012,"7,29","28,27","45,98","968,00","140,76"
3/28/2012,"5,12","28,15","47,30","968,67","142,93"
3/29/2012,"6,54","29,38","41,47","969,44","130,13"
3/30/2012,"7,50","29,53","47,47","970,63","127,50"
3/31/2012,"6,77","29,21","49,11","970,57","137,82"
4/1/2012,"5,98","29,52","48,97","969,39","136,22"
4/2/2012,"6,90","28,88","45,90","969,12","139,03"
4/3/2012,"6,93","28,75","48,13","968,66","136,53"
4/4/2012,"6,40","28,55","47,30","968,65","131,10"
4/5/2012,"5,61","29,28","47,17","968,28","128,53"
4/6/2012,"6,02","29,19","42,58","967,52","125,33"
4/7/2012,"7,43","28,93","43,84","967,01","129,23"
4/8/2012,"7,27","29,04","44,84","967,24","127,44"
4/9/2012,"7,36","28,92","42,28","967,27","123,71"
4/10/2012,"5,70","29,53","48,70","968,82","133,10"
4/11/2012,"6,13","28,43","44,33","970,27","142,62"
4/12/2012,"6,87","28,06","44,88","969,52","141,70"
4/13/2012,"6,08","28,56","45,27","969,02","150,85"
4/14/2012,"5,81","28,46","50,09","968,49","150,86"
4/15/2012,"5,16","28,40","51,05","968,51","131,72"
4/16/2012,"4,68","29,37","50,25","967,93","134,75"
4/17/2012,"6,23","29,24","48,96","969,31","151,43"
4/18/2012,"6,61","28,26","47,24","970,10","139,68"
4/19/2012,"6,75","28,55","50,18","968,60","144,21"
4/20/2012,"6,84","29,50","48,57","967,96","143,90"
4/21/2012,"5,91","28,40","53,14","968,70","126,47"
4/22/2012,"5,85","29,25","47,63","968,90","120,83"
4/23/2012,"7,20","29,75","44,58","968,22","109,44"
4/24/2012,"6,43","28,79","45,72","968,11","115,32"
4/25/2012,"6,60","28,17","49,90","968,61","142,83"
4/26/2012,"7,05","28,38","45,24","968,71","126,31"
4/27/2012,"6,96","27,93","43,68","967,92","132,31"
4/28/2012,"5,56","27,04","36,68","967,45","134,65"
4/29/2012,"6,09","26,44","43,61","968,30","134,45"
4/30/2012,"6,58","28,03","45,71","968,75","143,23"
5/1/2012,"4,69","28,37","46,23","968,70","130,01"
5/2/2012,"4,79","28,39","43,44","968,89","139,42"
5/3/2012,"6,69","28,45","46,86","970,54","135,91"
5/4/2012,"10,76","27,47","48,37","971,03","138,57"
5/5/2012,"9,67","27,17","49,96","970,42","134,03"
5/6/2012,"7,58","27,04","50,64","970,22","144,90"
5/7/2012,"9,07","27,26","44,00","970,91","144,28"
5/8/2012,"9,07","26,96","51,89","971,25","141,33"
5/9/2012,"7,52","26,19","48,47","969,98","133,15"
